name,price_level,rating,city
Outback Steakhouse,2,4.1,Bloomington
Good Day Cafe,2,4.4,Golden Valley
Cowboy Jacks Bloomington,2,4.1,Bloomington
Buca di Beppo Italian Restaurant,2,4.2,Eden Prairie
Hoban | Korean Restaurant,2,4.2,Eagan
Blue Door Pub St. Paul,2,4.4,Saint Paul
Patrick's Bakery & Cafe,-1,4,Minneapolis
Surabhi Indian Cuisine,2,3.4,Bloomington
Granite City Food & Brewery,2,4.1,Eagan
King & I Thai,2,4,Mendota Heights
Olive Garden Italian Restaurant,2,4.2,Saint Louis Park
Buca di Beppo Italian Restaurant,2,4.1,Saint Paul
Rainforest Cafe,2,3.1,Bloomington
Bloomington Chop House,3,4,Bloomington
The Cheesecake Factory,2,3.6,Edina
Buca di Beppo Italian Restaurant,2,4.1,Burnsville
Buck Hill,-1,4.3,Burnsville
Kincaid's Bloomington,2,4.4,Bloomington
Houlihan's,2,4.2,Eagan
SUBWAY,1,2.4,Bloomington
Tavern on France,2,4.1,Edina
Midtown Global Market,-1,4.5,Minneapolis
98 Pounds Buffet,2,3.8,Bloomington
Chuck E. Cheese's,2,3.5,Edina
Pizzeria Lola,2,4.7,Minneapolis
Ruby Tuesday,2,3.8,Shakopee
Olive Garden Italian Restaurant,2,4.1,Bloomington
Tilia,2,4.5,Minneapolis
Good Earth,2,4.1,Edina
Ciao Bella,3,4.6,Bloomington
Champps,2,3.9,Eden Prairie
Bowlero Lakeville,-1,3.8,Lakeville
The Nook,2,4.6,Saint Paul
Pinstripes,2,4.3,Edina
5-8 Club,1,4.2,Minneapolis
Cowboy Jack's,2,4,Minneapolis
Cafe Latte,2,4.5,Saint Paul
Perkins Restaurant & Bakery,2,4,Bloomington
Joe Senser's Kitchen Bar,2,4,Bloomington
Rudy's Redeye Grill,2,4.3,Rosemount
Park Tavern,2,4.2,Saint Louis Park
Ho Ting Restaurant,2,3.9,Eagan
Merlins Rest Pub,2,4.6,Minneapolis
Wise Acre Eatery,2,4.3,Minneapolis
Buffalo Wild Wings,2,3.5,Apple Valley
Sea Salt Eatery,2,4.4,Minneapolis
Edina Grill,2,4.3,Edina
Cheetah Pizza,1,4.6,Edina
The Grand Lodge,-1,4.7,Highmore
Pump 'N Pak/Clark,-1,4.8,Miller
Dairy Queen Grill & Chill,1,3.5,Miller
SUBWAY,1,4.3,Miller
Thunderbird Lanes-Steak House,-1,4.2,Highmore
D & K Outpost,-1,3.6,Highmore
Shell,2,4,Highmore
Medicine Creek Bar & Grill LLC,-1,5,Blunt
Hyde Away Hunting Services - Pheasant Hunts at Onida, South Dakota,-1,3,Onida
Brewster's Tavern & Grill,-1,4.7,Onida
Champs Chicken,-1,-1,Miller
Hi Lite Bar & Lounge LLC,2,4.7,Miller
Main St. Lunchbox,-1,5,Miller
SUBWAY®Restaurants,1,3.9,Huron
SUBWAY®Restaurants,1,4.3,Huron
SUBWAY®Restaurants,1,4,Redfield
Domino's Pizza,1,4.1,Huron
Don't Spill the Beans,2,4.4,Huron
Godfather's Pizza,2,4.1,Huron
Hangar Restaurant & Ace Lounge,2,4.1,Huron
Mc Donald's,1,3.7,Huron
Taco John's,1,4,Huron
Burger King,1,3.8,Huron
Sunset Bar & Grill,-1,4.8,Wessington
The Plains Dining & Recreation Center,2,3.4,Huron
Casey's General Store,1,3.9,Huron
Hitchcock Cafe,-1,5,Hitchcock
The Country Club,-1,-1,Huron
Dairy Queen Grill & Chill,1,4.2,Huron
Big "D"s Time Out Sports Bar & Grill,-1,3.9,Huron
Casey's General Store,1,3.3,Redfield
Dairy Queen,1,3.7,Redfield
Red Hog Saloon,-1,4.5,Alpena
Burger Plus,-1,4,Huron
Chuck Wagon Restaurant,-1,5,Huron
Prime Time Tavern,2,4.2,Huron
La Hacienda Mexican Restaurant,2,4.2,Huron
Frosty's,-1,-1,Wolsey
Rollin Wheel Restaurant,-1,4.6,Wolsey
SD BBQ Championships,-1,-1,Huron
Picante restaurant,-1,4.6,Huron
X3rd St Sw,-1,-1,Huron
Yessica's Restaurant,-1,4.6,Huron
Scoreboard Bar & Grill,2,4.3,Huron
Tailgate Restaurant And Lounge Huron Sd,2,4.1,Huron
The Lodge,-1,4,Huron
The Lodge Steakhouse & Lounge,-1,4.4,Huron
Super X,-1,4.4,Huron
Tulare Cafe,-1,4.2,Tulare
Mrs Louie's Cafe,-1,4.7,Tulare
Har Sinai,-1,4.7,Huron
Ground Round,-1,3.2,Huron
Panda Garden Buffet,2,3.7,Huron
La cabana mexican restaurant,-1,4.4,Redfield
Leo's Good Food,1,4.4,Redfield
Roosters Bar & Grill,-1,5,Redfield
Teno's Tacos L & M Foods,-1,-1,Woonsocket
Willie's Bar & Grill,-1,4.8,Saint Lawrence
Bob's Drive In,-1,5,Miller
SUBWAY®Restaurants,1,3.7,Moorcroft
Ponderosa Cafe,2,4.3,Hulett
Devils Tower Trading Post,-1,4.2,Devils Tower
Paradise Foods,-1,4.5,Moorcroft
Aladdin Cafe,2,4.6,Aladdin
The Golf Club at Devils Tower,-1,4.7,Hulett
Longhorn Saloon & Grill,2,4.3,Sundance
Dog Pound Grill & Ice Cream,-1,4.7,Sundance
Cowgirl Pizza & Laundromat,-1,4.6,Sundance
Buffalo Jump,2,4.6,Beulah
Donna's Diner,-1,4,Moorcroft
Higbees Cafe,1,4.5,Sundance
Hitchin Post,1,4.3,Hulett
Charlie T's LLC,-1,1,Hulett
R - Deli,-1,4.7,Hulett
Hoff's Rimrock River Ranch Barn,-1,-1,Alva
R Place Bar and Grill,-1,4.4,Pine Haven
Joni J's Bar & Grill,-1,4.3,Sundance
Wild West Espresso,-1,4.5,Sundance
Champs Chicken,-1,-1,Sundance
Caribou Coffee,2,5,Moorcroft
Devil's Tower Gulch Restaurant,-1,-1,Hulett
SUBWAY®Restaurants,1,4.2,Sheridan
SUBWAY®Restaurants,1,3.3,Buffalo
Perkins Restaurant & Bakery,2,3.7,Sheridan
SUBWAY®Restaurants,1,4.2,Sheridan
Frackelton's,2,4.5,Sheridan
Powder River Pizza,2,4.3,Sheridan
Papa Murphy's Take 'N' Bake Pizza,1,3.8,Sheridan
Dairy Queen Store,1,4.1,Sheridan
Domino's Pizza,1,4.2,Sheridan
Pizza Hut,1,3.7,Sheridan
Country Kitchen,1,3.6,Sheridan
Taco Bell,1,4.1,Sheridan
Burger King,1,2.8,Sheridan
Jimmy John's,1,4,Sheridan
Wyoming's Rib and Chop House, Sheridan,2,4.4,Sheridan
Pizza Hut,1,4,Buffalo
Sanford's Grub & Pub,2,3.4,Sheridan
Sidewalk Cafe,-1,4.8,Sheridan
Blackstone Grill,-1,3.4,Sheridan
Wagon Box Inn Restaurant & Cabins,-1,4.5,Story
SUBWAY®Restaurants,1,2.8,Sheridan
The Greenery Restaurant,-1,2.7,Sheridan
Pony Bar & Grill,2,4.4,Sheridan
Papa John's Pizza,1,4.4,Sheridan
Mc Donald's,1,3.5,Sheridan
Ole's Pizza & Spaghetti House,2,4,Sheridan
Mc Donald's,1,3.6,Sheridan
Taco John's,1,3.2,Sheridan
Holiday Stationstores,-1,3,Sheridan
Sugarland Mining Co,-1,4.5,Sheridan
Powder Horn Grill,-1,4,Sheridan
Wendy's,1,3.9,Sheridan
Firewater Bar & Grill,-1,4.4,Sheridan
Big Horn Smokehouse & Saloon,2,4.4,Big Horn
Arby's,1,3.8,Sheridan
Holiday Stationstores,-1,3.7,Sheridan
Big Horn Mercantile,2,4.8,Big Horn
Bagels & Beyond,1,4.7,Sheridan
Designing Dinners,2,4.6,Sheridan
The Virginian Restaurant,3,3.6,Buffalo
Health Nut Eatery,-1,2.3,Sheridan
Sapporo Japanese Steakhouse,2,4.6,Sheridan
QDOBA Mexican Eats,1,4.2,Sheridan
Golden Rule Grocers,-1,4.9,Sheridan
Little Caesars Pizza,1,3.2,Sheridan
Cowboy Cafe,-1,4.4,Sheridan
Studio Cafe,-1,3.7,Sheridan
Wyoming Cattle & Creek Company,2,4.2,Sheridan
El Tapatio Dos,-1,4.6,Sheridan
Main Street Corner Cafe,1,4.6,Sheridan
Luminous Brewhouse,1,4.5,Sheridan
Lake Stop Resort,-1,4.4,Buffalo
Winchester Steak House,2,4.4,Buffalo
The Bozeman Trail Steakhouse,2,3.9,Buffalo
Mc Donald's,1,3.3,Buffalo
Hardee's,1,3.4,Buffalo
China Garden Restaurant,2,4.1,Buffalo
Up In Smoke, Buffalo's BBQ and Brew,2,4.3,Buffalo
MISHAP! Brewing Company,1,4.5,Buffalo
Taco John's,1,3.3,Buffalo
Yellowstone Valley Inn & RV Park,-1,4.2,Cody
Pahaska Tepee Resort,-1,3.9,Cody
SUBWAY®Restaurants,1,3.5,Cody
Sleeping Giant Ski Area & Zipline,-1,4.2,Cody
Buffalo Bill Historical Center Eatery and Catering,-1,4.4,Cody
Absaroka Mountain Lodge,-1,4.3,Cody
Bill Cody Ranch,-1,4.5,Cody
Blackwater Creek Ranch,-1,4.6,Cody
Arby's,1,3.9,Cody
Trail Shop Inn & Restaurant,-1,3.9,Cody
Peter's Cafe & Bakery,1,4.1,Cody
Pizza Hut,1,2.9,Cody
Double Diamond X Ranch,-1,5,Cody
Terrace,-1,4.8,Cody
Cassie's Supper Club,2,4,Cody
The Cody Cattle Company,-1,4.4,Cody
8th Street At the Ivy,2,4.2,Cody
Zapata's,2,3.9,Cody
Bubba's Bar-B-Que,2,4.2,Cody
Wyoming's Rib & Chop House, Cody,2,4,Cody
Shiki,2,3.9,Cody
Rocky Mountain Mojoe,1,4.2,Cody
China Town,2,4.1,Cody
Dairy Queen,1,4.1,Cody
Pizza On the Run,3,4.1,Cody
Juniper Bar + Market + Bistro,2,4.6,Cody
Annie's Soda Saloon,-1,4.2,Cody
Fat Racks BBQ,-1,5,Cody
The Local,-1,4.4,Cody
Buffalo Jump Winery,-1,4.1,Cody
Gasthaus Cardi,-1,3.8,Cody
Roux Cafe & Market,-1,-1,Cody
Outpost Restaurant,-1,-1,Cody
Yellowstone Cutthroat Guest Ranch,-1,5,Cody
Our Place,1,4.6,Cody
Rocking Horse Ranche,-1,-1,Cody
Little Caesars Pizza,1,3,Cody
Champs Chicken,-1,3,Cody
Michael's Tacos, LLC,2,4.6,Cody
Proud Cut Saloon n' Steak House,2,4.3,Cody
Silver Dollar Bar,2,4.2,Cody
Stampede Bar & Grill,-1,5,Cody
Millstone Pizza Company & Brewery,2,4.2,Cody
Irma Restaurant Grill,-1,4,Cody
Il Padrino,-1,4.6,Cody
Stammtisch,-1,4.6,Cody
Thai Thai,-1,4,Cody
Y-Inn Lounge,2,4.4,Challis
Antonio's Pizza & Pasta,2,3.9,Challis
Village Inn Restaurant,1,4.1,Challis
Bridge Street Grill and Cabins,2,4.3,Stanley
Stanley Baking Company & Café,-1,4.7,Stanley
Challis Lodge & Lounge,-1,4.1,Challis
Papa Brunee's,-1,4.6,Stanley
Mountain Village Restaurant,-1,4.1,Stanley
Rod-N-Gun Saloon,1,5,Stanley
Fisher Creek Lodge,-1,-1,Stanley
Sawtooth Luce's Restaurant,2,4.2,Stanley
The Redd Restaurant,-1,4.8,Stanley
Stanley Sluice Alehouse and Eatery,-1,4.7,Stanley
Shyla's Hideaway,-1,4,Challis
Shyla's Hideaway, Bar & Grill,-1,4.6,Challis
Real Deal Smokehouse,-1,4,Challis
River of No Return Brewing,-1,4.5,Challis
Kasino Club,-1,4.3,Stanley
Nummyz,-1,5,Challis
Brundage Mountain Idaho Ski Resort,-1,4.7,Mc Call
SUBWAY®Restaurants,1,2.9,Donnelly
SUBWAY®Restaurants,1,4,Cascade
SUBWAY®Restaurants,1,4.2,Mc Call
Mc Call Brewing Company,2,4,Mc Call
Red Pavilion,-1,3.9,Mc Call
Southside Grill,2,4.2,Mc Call
Lardo Grill & Saloon,2,4.1,Mc Call
The Sushi Bar,2,4.5,Mc Call
SUBWAY®Restaurants,1,3.7,New Meadows
Toll Station Pizza,-1,3.9,Mc Call
Mc Call Pancake House,2,4.4,Mc Call
Reos Pizza,-1,4.4,Cascade
Crusty's Pizza,2,4.3,Mc Call
Steamers Steak & Seafood,-1,4.1,Mc Call
Bistro 45,2,4.3,Mc Call
Fogglifter Cafe,-1,4.5,Mc Call
Hometown Pizza,2,4.6,Mc Call
Rupert's at the Hotel Mc Call,2,4.7,Mc Call
Shell,2,-1,Cascade
Remington's,2,4.7,Cascade
Lakefront Bar & Grill,-1,4.4,Cascade
The Clubhouse,-1,5,Mc Call
Jug Mountain Ranch,-1,-1,Mc Call
Blue Moon Outfitters,-1,3.5,Mc Call
Miner's Grab n Go,-1,3.7,Mc Call
Growler's Pizza Grill,2,4.1,Mc Call
KB's Mc Call,-1,4.4,Mc Call
Stax,-1,4.8,Mc Call
Lago Chapala Mexican Restaurant,2,4,Mc Call
Lakefront Oriental Cuisine,-1,2.9,Mc Call
The Narrows Steakhouse,-1,3.6,Mc Call
Lake Grill,-1,5,Mc Call
Li's Chinese Kitchen,-1,4.5,Council
Smoky's Bar & Grill,-1,5,Mc Call
A & W All-American Food,1,3.5,New Meadows
Brown's Mountain Market,2,4.8,New Meadows
Cougar Mountain Lodge,-1,4.4,Cascade
Terrace Lakes Ranch Restaurant,2,3.5,Garden Valley
Gramma's Restaurant,1,4,Cascade
Whistle Stop,1,4.1,Cascade
Tipton's Rocka Rolla Ice Cream Truck,-1,-1,Cascade
Route 55 Drive Inn,-1,5,Cascade
Mainstreet Pizza Place,-1,4.4,Donnelly
Cougar Dave's Food & Spirits,2,4.3,Donnelly
Ranch Hand Buffet and Coffee Shop,-1,5,Donnelly
Shell,2,4,Mc Call
Old Town Station Cafe,-1,4.4,Mc Call
My Father's Place,-1,4.5,Mc Call
TJ's Cafe,-1,4.5,Mc Call
Veg'd Out,-1,4.8,Mc Call
Payette Dream Coffee House,-1,5,Mc Call
Anchor Restaurant,2,3.8,Mc Call
Banyans on the Green,-1,5,Mc Call
Ruby’s Kitchen,2,4.7,Mc Call
The Cutwater on Payette Lake,-1,3.8,Mc Call
Fairway Park,-1,-1,Mc Call
Pueblo Lindo,-1,4.6,Mc Call
Fish And Swim Club House,-1,4.1,Mc Call
Shy Simon's Pizza,2,4.8,Council
The Suttle Lodge & Boathouse,-1,4,Sisters
Point Restaurant,2,4.5,Sweet Home
SUBWAY®Restaurants,1,4,Sweet Home
SUBWAY®Restaurants,1,3.6,Stayton
Dairy Queen,1,3.7,Sweet Home
Trexler Farm,-1,4.7,Stayton
Mc Donald's,1,3.4,Stayton
Cedars Restaurant & Lounge,-1,3.7,Detroit
SUBWAY® Restaurants,1,4.5,Mill City
Circle K,-1,4.8,Mill City
Mallard Creek RV Resort,-1,4.6,Lebanon
A&W,1,4.3,Sweet Home
Ugo's Pizza,2,3.8,Stayton
Circle K,1,2.6,Sweet Home
Shell,2,4,Blue River
A&W,1,4.3,Stayton
Dairy Queen Grill & Chill,1,3,Stayton
Casa de Reyes,-1,4.4,Sweet Home
Ixtapa Mexican Restaurant,2,4.2,Stayton
Swan,-1,4,Sweet Home
Taco Time,1,3.2,Sweet Home
Covered Bridge Cafe,-1,4.2,Stayton
Mc Donald's,1,3.4,Sweet Home
Home Sweet Home Cafe,-1,3.9,Sweet Home
Circle K,-1,3.3,Stayton
Papa Murphy's Take 'N' Bake Pizza,1,4.4,Stayton
Gardner House Cafe and Bed & Breakfast,-1,4.6,Stayton
Wooden Nickel | Pub & Eatery,2,4.2,Sublimity
Sierra Mexican Restaurant,-1,3.9,Gates
Your Country Kitchen,1,4.8,Lyons
Figaro's Pizza,-1,4.1,Stayton
Muchas Gracias,1,3.9,Stayton
Moxieberry,-1,4.6,Stayton
Big Town Hero,1,3.9,Stayton
Scallywags,1,4.3,Stayton
Happy Dragon,-1,3.7,Stayton
Circle K,-1,2.8,Stayton
Silver Falls Country Store,-1,4.9,Silverton
Figaro's Pizza,-1,3.8,Sweet Home
Paneza Nellie Breadstick Shoppe,-1,4.9,Sublimity
Brewski's,-1,4.2,Stayton
Lebanon Teriyaki,1,4.4,Lebanon
Sandtrap Deli,-1,1,Aumsville
Giovanni Mountain Pizza,2,4.6,Mill City
Red Apple | Restaurant & Lounge,1,4.1,Stayton
Korner Post Restaurant,-1,3.9,Detroit
Connor's BBQ,-1,4.2,Detroit
Sam's Krispy Krunchy Chicken,-1,3.8,Mill City
Poppa Al's Famous Hamburgers,-1,4.5,Mill City
Mountain Edge Cafe,-1,4.2,Mill City
Dragon Chinese Kitchen,-1,4.4,Lyons
Little Beaver Restaurant,-1,3,Lyons
Red Barn Bar & Grill,-1,4.2,Lyons
Gingerbread House,-1,4.3,Stayton
Lacomb Station,-1,5,Lebanon
Spoleto's Pizzeria & Wine Shop,2,4.3,Sweet Home
Cedar Shack Drive In,1,4.2,Sweet Home
Skyline Inn,2,4.4,Sweet Home
Los Faroles Taqueria,1,4.7,Sweet Home
Downtown Restaurant & Lounge,-1,4.3,Sweet Home
Embarcadero Resort Hotel & Marina,-1,4.1,Newport
Shilo Inns Newport Oceanfront,-1,3.1,Newport
Clarion Inn Surfrider Resort,-1,4,Depoe Bay
Block 15 Brewing Co,2,4.5,Corvallis
SUBWAY®Restaurants,1,4.1,Albany
Mc Menamins Corvallis Pub,2,4.1,Corvallis
Cloud & Kelly's Public House,2,4.4,Corvallis
Garlic Jim's Famous Gourmet Pizza, Salem, Oregon,2,4,Salem
Burgerville,2,4.2,Albany
Fire Works Pub & Pizza,2,4.1,Corvallis
Rogue Ales Bayfront Public House,2,4,Newport
Bazaar International Market,-1,4.6,Corvallis
Little Caesars Pizza,1,3.5,Corvallis
Abby's Legendary Pizza,2,4.1,Albany
SUBWAY®Restaurants,1,4,Corvallis
Ring of Fire,-1,2,Corvallis
Café Yumm! - On Monroe,1,4.5,Corvallis
SUBWAY®Restaurants,1,3.8,Corvallis
Pizza Hut,1,2.8,Corvallis
SUBWAY®Restaurants,1,3.7,Corvallis
Domino's Pizza,1,3.9,Corvallis
Chipotle Mexican Grill,1,4.1,Corvallis
Pastini,2,4,Corvallis
Sylvia Beach Hotel,-1,4.7,Newport
Love Love Teriyaki,2,4.2,Salem
Ocean Bleu Seafoods At Gino's,2,4.5,Newport
Pizz Amoré,2,4.4,Albany
SUBWAY®Restaurants,1,4,Albany
SUBWAY®Restaurants,1,4.1,Monmouth
Saffron Salmon,2,4.5,Newport
Sada Sushi & Izakaya,2,4.5,Corvallis
Papa Murphy's Take 'N' Bake Pizza,1,4.2,Corvallis
Big River Restaurant & Bar,2,4,Corvallis
Little Caesars Pizza,1,3.7,Monmouth
Dairy Queen,1,3.7,Corvallis
SUBWAY®Restaurants,1,3.7,Independence
Woodstock's Pizza Parlor,2,4.2,Corvallis
Game Time Sports Bar & Grill,2,4.3,Albany
Stadium Grill,-1,5,Corvallis
Applebee’s Grill + Bar,2,3.9,Albany
Aomatsu Sushi & Grill,2,4.2,Corvallis
Taqueria Alonzo,2,4.5,Albany
Burgerville,2,4.2,Monmouth
Georgie's Beachside Grill,2,4.5,Newport
Mc Menamins on Monroe,2,3.9,Corvallis
Izzy's,2,3.7,Albany
Mc Donald's,1,3.6,Corvallis
Sky High Brewing & Pub,2,4.1,Corvallis
Gathering Together Farm,-1,4.7,Philomath
Bombs Away Cafe,2,4.3,Corvallis
Impulse Bar and Grill,1,2.6,Corvallis
Buffalo Wild Wings,2,3.8,Corvallis
Broken Yolk Cafe,2,4.2,Corvallis
Mc Donald's,1,3.8,Albany
A B Chinese Restaurant,2,4.1,Albany
Calapooia Brewing,2,4.3,Albany
Big Town Hero,1,4.1,Albany
Nearly Normals Gonzo Cuisine,2,4.6,Corvallis
del Alma Restaurant,3,4.7,Corvallis
San Antonio,-1,4.7,Independence
The Rangeley Inn & Tavern,-1,4.2,Rangeley
Auberge Aux Toits Rouges,-1,4.2,Notre-Dame-des-Bois
The Red Onion,2,3.7,Rangeley
Buck Rub Pub & Lodge,-1,4.6,Pittsburg
The Rack,-1,4.5,Carrabassett Valley
Loon Lodge Inn,-1,4.9,Rangeley
SUBWAY®Restaurants,1,-1,Errol
Shipyard Brew Haus - Sugarloaf,2,4.5,Carrabassett Valley
The Gingerbread House Restaurant,2,4.5,Oquossoc
D'Ellies,-1,4.6,Carrabassett Valley
The Stratton Plaza,-1,4.5,Stratton
Hug's Italian Cuisine,-1,4.5,Carrabassett Valley
Trail's End Steakhouse & LNG,2,4.4,Eustis
The Shed,-1,4.3,Rangeley
45th Parallel American BBQ,-1,4.6,Oquossoc
Forks in the Air Mountain Bistro,-1,4.5,Rangeley
The Blue Orchid,-1,4.6,Rangeley
Black Diamond Burritos,-1,-1,Carrabassett Valley
Murphy's Steakhouse,-1,4.6,Pittsburg
Mountain Munchies,-1,5,Carrabassett Valley
Widowmaker,-1,3.5,Carrabassett Valley
Sugarloaf Mountain,-1,-1,Carrabassett Valley
Happy Corner Cafe,-1,4.5,Pittsburg
Northern Exposure Restaurant,-1,4.2,Errol
Back Lake Tavern Restaurant,-1,5,Pittsburg
Rainbow Grille & Tavern,-1,4.6,Pittsburg
Kingfield Woodsman,1,4.6,Kingfield
Magasin General,-1,4.6,Piopolis
Orange Cat Cafe,2,4.6,Kingfield
Longfellow's Restaurant,2,4.6,Kingfield
One Stanley Avenue Restaurant/Three Stanley Avenue Bed&Breakfast,-1,5,Kingfield
Rolling Fatties,-1,4.6,Kingfield
Little Red Hen Diner & Bakery,1,4.9,Andover
Kates Kones,-1,4.3,Andover
Chez Olivia,-1,5,Val-Racine
Kelli's,-1,-1,Rangeley
Four Seasons Cafe,-1,3.4,Oquossoc
Parkside & Main,2,4.2,Rangeley
Twisted Willow,-1,4.3,Rangeley
Bosebuck Mountain Camps,-1,4.7,Errol
THE COPLIN DINNER HOUSE,3,4.8,Stratton
Looney Moose Cafe,1,4.5,Stratton
Trading Post Restaurant,-1,4.7,Errol
45 North Restaurant,-1,-1,Carrabassett Valley
Restaurant Trois Etoiles,-1,-1,Woburn
Tufulio's Restaurant & Bar - Craft Beer - Happy Hour - Pizza/Italian Food,2,4.4,Carrabassett Valley
Sucrerie 2000,-1,-1,Notre-Dame-des-Bois
Mountain Valley Market,-1,-1,Strong
Mountain Valley Market,-1,-1,Strong
The Sugar Bowl - Craft Beer - Wine Bar - Indoor Golf - Burgers,2,4.3,Carrabassett Valley
Resto Lescault,-1,5,Chartierville
The Local Bull,-1,4.1,Phillips
Ki-Mange-Vie,-1,5,Notre-Dame-des-Bois
Le Petit Resto du Terroir,-1,4.4,Notre-Dame-des-Bois
Boulangerie Notre-Dame,-1,-1,Notre-Dame-des-Bois
Hawg Trawf Restraunt,-1,4.4,Errol
The Shipyard,-1,5,Kingfield
Black Bear Lodge,-1,-1,Clarksville
Woodsman Restautant,-1,4,Kingfield
the burg.,-1,4.8,Pittsburg
Hôtel & Spa Étoile-sur-le-Lac,-1,3.9,Magog
Hôtel Chéribourg,-1,4.3,Orford
Auberge du Grand Lac,-1,3.8,Magog
Hotel Jardins de Ville,-1,3.9,Sherbrooke
Estrimont Suites & Spa,-1,4.3,Orford
Auberge Restaurant La Casetta,-1,4.6,Eastman
Spa Eastman,-1,4.2,Eastman
Ripplecove Hotel & Spa,-1,4.6,Ayer's Cliff
Auberge la chocolatiere,-1,4.2,North Hatley
Jay Village Inn & Restaurant,2,4.5,Jay
Auberge Sainte Catherine de Hatley,-1,4.3,Sainte-Catherine-de-Hatley
Bistro 4 Saisons,-1,4.6,Orford
Auberge du Joli Vent,-1,4.5,Foster
Auberge Des Appalaches,-1,4.3,Sutton
Parker Pie Company,2,4.6,West Glover
Sushi Shop,-1,3.1,Sherbrooke
Auguste Restaurant,-1,4.5,Sherbrooke
Boston Pizza,-1,4,Sherbrooke
Subway,1,3.1,Sherbrooke
Restaurant SUBWAY,1,3.9,Coaticook
Le Buffet des Continents de Sherbrooke,-1,3.7,Sherbrooke
Restaurant Chez Charlie,-1,4,Sherbrooke
Tomifobia (Le),-1,4.6,Stanstead
Subway,1,3.9,Sherbrooke
Subway,1,3.9,Orleans
Restaurant SUBWAY,1,4,Sherbrooke
Subway,1,3.8,Sherbrooke
Restaurant SUBWAY,1,3.7,Sherbrooke
Subway,1,3.7,Stanstead
Subway,-1,3.9,Sherbrooke
Restaurant SUBWAY,1,3.9,Sherbrooke
Restaurant SUBWAY,1,3.9,Sherbrooke
Restaurant SUBWAY,1,4.1,Sherbrooke
Au Gré du Vent,-1,4.7,Magog
Restaurant SUBWAY,1,4,Sherbrooke
La Table Alain Roger,-1,4.4,Magog
Le Classyco,-1,4.3,Sherbrooke
Restaurant L'Entr-Amis,-1,4.3,Sherbrooke
Domino's Pizza,1,3.9,Sherbrooke
LASUITE,-1,4.4,Sherbrooke
Café St-Michel,-1,4.1,Magog
Pizza Hut,1,3.5,Sherbrooke
Coop du Cégep de Sherbrooke,-1,4.2,Sherbrooke
Rose Des Sables,-1,4.4,Sherbrooke
Da Toni,-1,4.3,Sherbrooke
Sushi King,-1,4.8,Sherbrooke
Mc Donald's,1,3.7,Sherbrooke
Owl's Head,-1,4.4,Mansonville
Wendy's,1,3.8,Newport
LE FOUR A BOIS D'ORFORD,-1,3.9,Orford
Cora,-1,3.8,Sherbrooke
Eggsquis,-1,4.3,Sherbrooke
Hôtel Suites Lac-Brome,-1,4.4,Foster
Hoagie's Expressway,-1,4.7,Newport
Méchant Steak Sherbrooke - Apportez votre vin,-1,3.9,Sherbrooke
Jack-O-Restaurant,-1,3.7,Sherbrooke
Restaurant Méxicain Los Dorados,-1,4,Sherbrooke
Le Belvedere,-1,4.6,Newport
Les Trois Grâces,-1,4.6,Eastman
Le Cinquième Élément,-1,4.8,Compton
Auberge des Gallant Restaurant et SPA,-1,4.6,Sainte-Marthe
SUBWAY®Restaurants,1,4,Massena
SUBWAY®Restaurants,1,4.5,Massena
Subway,-1,4.1,Cornwall
Subway,1,3,Malone
Schnitzels,-1,4.3,Cornwall
East Side Mario's,-1,4,Cornwall
Taco Bell,1,4.2,Massena
O'sim,-1,4.5,Salaberry-de-Valleyfield
Mc Donald's,1,4.1,Malone
Mc Donald's,1,3.7,Salaberry-de-Valleyfield
241 Pizza,-1,3,Cornwall
Domino's Pizza,1,3.6,Massena
Dairy Queen Grill & Chill,1,4.2,Massena
Burger King,1,3.9,Massena
Au Vieux Duluth,-1,4.1,Cornwall
Bear's Den & Tim Horton's,-1,3,Hogansburg
Mc Donald's,1,3.7,Massena
Mad Joe's Store,-1,4.6,Moira
Brochetterie Naxos,-1,4.3,Coteau-du-Lac
An Italian Affair,2,4.5,Massena
Pizza Hut,1,4.1,Cornwall
Pizza Fritz,-1,4.6,Salaberry-de-Valleyfield
Rôtisserie St-Hubert,-1,4.1,Salaberry-de-Valleyfield
Wing Hing,-1,2.9,Cornwall
Pit Stop Diner,-1,4.5,North Lawrence
Burger King,1,3.8,Malone
Club Touriste,-1,4.4,Salaberry-de-Valleyfield
Philos,-1,4.1,Cornwall
Bar Chez Maurice,-1,4.4,Saint-Lazare
Eight Zero Zero,-1,4,Cornwall
Sucrerie des Gallant,-1,4.1,Très-Saint-Rédempteur
NAV CENTRE,-1,4.4,Cornwall
Chiyo,-1,4.5,Salaberry-de-Valleyfield
Rôtisserie St-Hubert,-1,4.2,Cornwall
Willy's Pub,-1,4.2,Salaberry-de-Valleyfield
Moustache Joe's,-1,4.2,Cornwall
Dairy Queen Grill & Chill,1,4.3,Cornwall
Alexandria Pizzeria,-1,4.1,Alexandria
Pizza Pizza,-1,4.1,Cornwall
Kelseys Original Roadhouse,-1,3.9,Cornwall
No.1,1,4.4,Malone
Hotel Grande,1,4.3,Norfolk
Coach's Corner,2,4.4,Massena
North End Pizzeria,-1,4.6,Cornwall
Mo's Pub & Grill,2,4,Malone
Casa Paolo,-1,4.3,Cornwall
Amir,-1,4.6,Salaberry-de-Valleyfield
